Date,Price,Final_Verdict,Market_Reality,Correct,Weighted_Score,CE_Article_Count,CE_Sentiment,CE_Mean_Score,CE_Sentiment_Score,CE_Confidence,CE_Explanation,TTS_Score,TTS_Signal,TTS_Explanation,SIV_Signal,SIV_Explanation,Verdict_Reasoning,Exit_Reason,Execution_Time_Seconds
01/01/2024,1.3236,HOLD,BULLISH,False,-0.0474,0.0,NEUTRAL,0.0,0.0,LOW,pending_explanation,-0.1186,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0474 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.1333
01/02/2024,1.3316,SELL,BULLISH,False,-0.6213,8.0,BEARISH,0.8696,-0.3002,LOW,pending_explanation,-0.0533,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6213 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2072
01/03/2024,1.33519,SELL,BEARISH,True,-0.6114,22.0,BEARISH,0.7721,-0.407,MODERATE,pending_explanation,-0.0286,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6114 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6791
01/04/2024,1.33494,HOLD,BULLISH,False,-0.0185,17.0,NEUTRAL,0.8768,0.0132,MODERATE,pending_explanation,-0.0462,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0185 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3744
01/05/2024,1.336,HOLD,BULLISH,False,-0.0168,36.0,NEUTRAL,0.8043,-0.0025,HIGH,pending_explanation,-0.042,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0168 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.2606
01/08/2024,1.3346,SELL,BULLISH,False,-0.6219,25.0,BEARISH,0.7366,-0.0539,HIGH,pending_explanation,-0.0547,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6219 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5776
01/09/2024,1.33894,BUY,BULLISH,True,0.593,20.0,BULLISH,0.7938,0.0853,MODERATE,pending_explanation,-0.0174,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.593 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6214
01/10/2024,1.33801,BUY,BULLISH,True,0.5865,11.0,BULLISH,0.7727,0.1103,LOW,pending_explanation,-0.0338,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5865 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3275
01/11/2024,1.33943,SELL,BULLISH,False,-0.607,17.0,BEARISH,0.8688,-0.3035,MODERATE,pending_explanation,-0.0175,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.607 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,1.0108
01/12/2024,1.3407,SELL,BULLISH,False,-0.6047,9.0,BEARISH,0.8043,-0.229,LOW,pending_explanation,-0.0117,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6047 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.233
01/15/2024,1.34267,SELL,BULLISH,False,-0.6007,18.0,BEARISH,0.7774,-0.1638,MODERATE,pending_explanation,-0.0018,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6007 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.7049
01/16/2024,1.34943,SELL,BEARISH,True,-0.584,22.0,BEARISH,0.8364,-0.2689,MODERATE,pending_explanation,0.0401,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.584 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.822
01/17/2024,1.35043,SELL,BEARISH,True,-0.5814,14.0,BEARISH,0.8541,-0.5258,LOW,pending_explanation,0.0466,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5814 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3022
01/18/2024,1.34861,BUY,BEARISH,False,0.6139,7.0,BULLISH,0.7592,0.2112,LOW,pending_explanation,0.0347,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6139 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2847
01/19/2024,1.3426,SELL,BULLISH,False,-0.605,15.0,BEARISH,0.7894,-0.3724,MODERATE,pending_explanation,-0.0126,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.605 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3112
01/22/2024,1.3474,SELL,BEARISH,True,-0.596,16.0,BEARISH,0.8639,-0.1049,MODERATE,pending_explanation,0.01,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.596 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2865
01/23/2024,1.34599,BUY,BULLISH,True,0.6009,9.0,BULLISH,0.7786,0.4603,LOW,pending_explanation,0.0023,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6009 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2109
01/24/2024,1.35226,SELL,BEARISH,True,-0.584,22.0,BEARISH,0.8373,-0.0679,MODERATE,pending_explanation,0.04,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.584 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.446
01/25/2024,1.34733,HOLD,BEARISH,False,0.0015,15.0,NEUTRAL,0.8127,0.0397,MODERATE,pending_explanation,0.0038,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0015 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.352
01/26/2024,1.3447,HOLD,BEARISH,False,-0.0037,17.0,NEUTRAL,0.7917,-0.0045,MODERATE,pending_explanation,-0.0093,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0037 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.6326
01/29/2024,1.34135,SELL,BULLISH,False,-0.6147,25.0,BEARISH,0.8012,-0.1209,HIGH,pending_explanation,-0.0368,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6147 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.6414
01/30/2024,1.3396,HOLD,BULLISH,False,-0.0199,16.0,NEUTRAL,0.7539,0.0252,MODERATE,pending_explanation,-0.0497,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0199 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3218
01/31/2024,1.34336,SELL,BULLISH,False,-0.6066,21.0,BEARISH,0.8106,-0.1644,MODERATE,pending_explanation,-0.0165,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6066 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.7891
02/01/2024,1.33847,BUY,BULLISH,True,0.5772,29.0,BULLISH,0.779,0.1038,HIGH,pending_explanation,-0.0569,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5772 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6216
02/02/2024,1.3458,BUY,BULLISH,True,0.5974,36.0,BULLISH,0.7695,0.0587,HIGH,pending_explanation,-0.0066,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5974 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.1134
02/05/2024,1.35396,SELL,BEARISH,True,-0.586,15.0,BEARISH,0.7613,-0.3597,MODERATE,pending_explanation,0.035,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.586 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3179
02/06/2024,1.34916,HOLD,BULLISH,False,0.0016,22.0,NEUTRAL,0.7275,-0.0265,MODERATE,pending_explanation,0.004,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0016 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4481
02/07/2024,1.3458,SELL,BULLISH,False,-0.6039,29.0,BEARISH,0.7835,-0.1868,HIGH,pending_explanation,-0.0097,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6039 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.7537
02/08/2024,1.3457,HOLD,BULLISH,False,-0.004,15.0,NEUTRAL,0.7601,-0.0174,MODERATE,pending_explanation,-0.0099,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.004 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3594
02/09/2024,1.3457,SELL,BULLISH,False,-0.6039,27.0,BEARISH,0.7889,-0.309,HIGH,pending_explanation,-0.0097,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6039 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,1.0586
02/12/2024,1.34497,SELL,BULLISH,False,-0.6053,6.0,BEARISH,0.801,-0.1709,LOW,pending_explanation,-0.0132,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6053 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.159
02/13/2024,1.35632,SELL,BEARISH,True,-0.5861,9.0,BEARISH,0.872,-0.2238,LOW,pending_explanation,0.0348,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5861 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2427
02/14/2024,1.35415,SELL,BEARISH,True,-0.5902,14.0,BEARISH,0.8423,-0.1963,LOW,pending_explanation,0.0245,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5902 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3484
02/15/2024,1.34638,SELL,BULLISH,False,-0.6038,10.0,BEARISH,0.7643,-0.6764,LOW,pending_explanation,-0.0095,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6038 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3424
02/16/2024,1.3482,HOLD,BULLISH,False,-0.0008,12.0,NEUTRAL,0.8223,-0.0148,LOW,pending_explanation,-0.0019,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0008 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2813
02/19/2024,1.34878,BUY,BEARISH,False,0.6064,13.0,BULLISH,0.7729,0.0747,LOW,pending_explanation,0.016,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6064 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2837
02/20/2024,1.3518,SELL,BEARISH,True,-0.5867,33.0,BEARISH,0.8324,-0.1671,HIGH,pending_explanation,0.0332,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5867 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.7845
02/21/2024,1.35051,HOLD,BULLISH,False,0.0097,19.0,NEUTRAL,0.7329,-0.0151,MODERATE,pending_explanation,0.0242,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0097 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4229
02/22/2024,1.34811,SELL,BULLISH,False,-0.597,15.0,BEARISH,0.8279,-0.1556,MODERATE,pending_explanation,0.0075,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.597 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.8858
02/23/2024,1.3504,BUY,BULLISH,True,0.6089,8.0,BULLISH,0.7508,0.1807,LOW,pending_explanation,0.0222,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6089 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2819
02/26/2024,1.35047,SELL,BULLISH,False,-0.591,11.0,BEARISH,0.7832,-0.208,LOW,pending_explanation,0.0226,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.591 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2703
02/27/2024,1.35272,SELL,BULLISH,False,-0.585,9.0,BEARISH,0.8538,-0.3723,LOW,pending_explanation,0.0376,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.585 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2105
02/28/2024,1.35766,HOLD,BEARISH,False,0.0269,17.0,NEUTRAL,0.8021,0.0234,MODERATE,pending_explanation,0.0673,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0269 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.7548
02/29/2024,1.35774,HOLD,BEARISH,False,0.0271,26.0,NEUTRAL,0.7679,-0.0229,HIGH,pending_explanation,0.0678,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0271 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.967
03/01/2024,1.3553,HOLD,BEARISH,False,0.0182,18.0,NEUTRAL,0.7697,-0.0239,MODERATE,pending_explanation,0.0454,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0182 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.5158
03/04/2024,1.35726,BUY,BEARISH,False,0.6232,23.0,BULLISH,0.8389,0.0697,MODERATE,pending_explanation,0.0581,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6232 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.4405
03/05/2024,1.35913,SELL,BEARISH,True,-0.572,15.0,BEARISH,0.8765,-0.4804,MODERATE,pending_explanation,0.0699,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.572 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3376
03/06/2024,1.35133,BUY,BEARISH,False,0.6014,32.0,BULLISH,0.7661,0.0544,HIGH,pending_explanation,0.0034,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6014 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.9227
03/07/2024,1.3458,SELL,BULLISH,False,-0.6133,26.0,BEARISH,0.7817,-0.3071,HIGH,pending_explanation,-0.0332,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6133 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6706
03/08/2024,1.3478,SELL,BULLISH,False,-0.6073,33.0,BEARISH,0.7912,-0.107,HIGH,pending_explanation,-0.0183,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6073 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.4152
03/11/2024,1.34829,SELL,BULLISH,False,-0.6058,18.0,BEARISH,0.8349,-0.2594,MODERATE,pending_explanation,-0.0145,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6058 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3509
03/12/2024,1.3488,SELL,BULLISH,False,-0.6042,13.0,BEARISH,0.7906,-0.2979,LOW,pending_explanation,-0.0105,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6042 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2072
03/13/2024,1.34692,SELL,BULLISH,False,-0.6098,11.0,BEARISH,0.8808,-0.3474,LOW,pending_explanation,-0.0246,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6098 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2281
03/14/2024,1.35289,SELL,BULLISH,False,-0.5912,11.0,BEARISH,0.9056,-0.3406,LOW,pending_explanation,0.0219,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5912 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.512
03/15/2024,1.3541,SELL,BEARISH,True,-0.5879,9.0,BEARISH,0.8086,-0.0682,LOW,pending_explanation,0.0303,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5879 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1948
03/18/2024,1.3533,SELL,BEARISH,True,-0.5906,20.0,BEARISH,0.8065,-0.1132,MODERATE,pending_explanation,0.0234,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5906 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3664
03/19/2024,1.35617,SELL,BEARISH,True,-0.5823,25.0,BEARISH,0.7767,-0.321,HIGH,pending_explanation,0.0442,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5823 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4041
03/20/2024,1.34945,SELL,BULLISH,False,-0.6043,25.0,BEARISH,0.8071,-0.1782,HIGH,pending_explanation,-0.0108,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6043 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,1.1422
03/21/2024,1.35261,HOLD,BULLISH,False,0.005,11.0,NEUTRAL,0.7602,-0.0353,LOW,pending_explanation,0.0125,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.005 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4826
03/22/2024,1.3606,SELL,BEARISH,True,-0.5691,5.0,BEARISH,0.7314,-0.3537,LOW,pending_explanation,0.0772,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5691 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1252
